"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.270415579E0,-3.734017563E1,6.870716095E0,-2.027022362E0,3.802110303E1
3.275415579E0,-3.658145523E1,7.234058380E0,-2.987203598E0,3.740932842E1
3.280415579E0,-3.589502716E1,7.661836624E0,-3.996709824E0,3.692059594E1
3.285415579E0,-3.553638840E1,8.063466072E0,-4.997442245E0,3.678082129E1
3.290415579E0,-3.552551270E1,8.388250351E0,-5.877551079E0,3.697256284E1
3.295415579E0,-3.579781342E1,8.596409798E0,-6.634365082E0,3.740850848E1
3.300415579E0,-3.620550919E1,8.564904213E0,-7.194465637E0,3.789402084E1
3.305415579E0,-3.657891464E1,8.414050102E0,-7.744546890E0,3.832481236E1
3.310415579E0,-3.697810364E1,8.499907494E0,-8.157857895E0,3.880952488E1
3.315415579E0,-3.742263794E1,8.711819649E0,-8.472452164E0,3.934630958E1
3.320415579E0,-3.789803314E1,8.913635254E0,-8.589358330E0,3.986841966E1
3.325415579E0,-3.843969727E1,8.993549347E0,-8.407674789E0,4.036314224E1
3.330415579E0,-3.883917999E1,8.840766907E0,-7.961230278E0,4.062046590E1
3.335415579E0,-3.917341232E1,8.595242500E0,-7.195611000E0,4.074568989E1
3.340415579E0,-3.955562592E1,8.244932175E0,-6.035145760E0,4.085400143E1
3.345415579E0,-3.988943100E1,7.691227436E0,-4.436000824E0,4.086563089E1
3.350415579E0,-3.999098587E1,6.924509048E0,-2.474058151E0,4.066139127E1
3.355415579E0,-3.986882019E1,6.034728050E0,-2.050008774E-1,4.032347693E1
3.360415579E0,-3.951645660E1,5.089629650E0,2.108373642E0,3.989862043E1
3.365415579E0,-3.903163147E1,4.189243317E0,4.600039005E0,3.952440225E1
3.370415579E0,-3.859540558E1,3.555289030E0,6.927226067E0,3.937298405E1
3.375415579E0,-3.828929520E1,3.351058245E0,8.864059448E0,3.944453407E1
3.380415579E0,-3.803786087E1,3.384779453E0,1.020876980E1,3.952916104E1
3.385415579E0,-3.761068726E1,3.469906092E0,1.099843788E1,3.933916217E1
3.390415579E0,-3.691547394E1,3.449511051E0,1.188469219E1,3.893452518E1
3.395415579E0,-3.595289993E1,3.253705978E0,1.323196793E1,3.844844069E1
3.400415579E0,-3.491077805E1,2.813825846E0,1.535147667E1,3.824065736E1
3.405415579E0,-3.384099579E1,2.075195789E0,1.834609795E1,3.854995128E1
3.410415579E0,-3.230591583E1,8.898120522E-1,2.116738510E1,3.863317428E1
3.415415579E0,-2.997327232E1,-8.451115489E-1,2.330980301E1,3.797970752E1
3.420415579E0,-2.684201050E1,-3.173881769E0,2.569147110E1,3.729100080E1
3.425415579E0,-2.306389046E1,-5.700778961E0,2.848131180E1,3.708944655E1
3.430415579E0,-1.933438110E1,-7.937777996E0,3.108411980E1,3.745729723E1
3.435415579E0,-1.642364502E1,-9.874945641E0,3.270340347E1,3.790466021E1
3.440415579E0,-1.361586761E1,-1.162210560E1,3.336317062E1,3.786246616E1
3.445415579E0,-1.038677979E1,-1.316213608E1,3.377359009E1,3.770653004E1
3.450415579E0,-7.137937546E0,-1.419377422E1,3.525904083E1,3.867316045E1
3.455415579E0,-3.465328693E0,-1.509920502E1,3.820863724E1,4.122977631E1
3.460415579E0,7.401838303E-1,-1.558914948E1,4.246476364E1,4.524185678E1
3.465415579E0,4.683391571E0,-1.505051994E1,4.685516739E1,4.943540248E1
3.470415579E0,7.717017174E0,-1.310983276E1,5.083532333E1,5.306270034E1
3.475415579E0,1.131468296E1,-1.065485191E1,5.544647980E1,5.758350494E1
3.480415579E0,1.718222427E1,-9.286886215E0,6.002269363E1,6.312051044E1
3.485415579E0,2.377662086E1,-8.564090729E0,6.187249756E1,6.683470135E1
3.490415579E0,3.007630920E1,-7.664969921E0,5.992266846E1,6.748379312E1
3.495415579E0,3.643840790E1,-6.216136932E0,5.741587067E1,6.828601711E1
3.500415579E0,4.211666489E1,-5.154966354E0,5.642477798E1,7.059846110E1
3.505415579E0,4.677959824E1,-5.090045929E0,5.605971146E1,7.319105565E1
3.510415579E0,5.003656006E1,-5.912941933E0,5.512243271E1,7.468000276E1
3.515415579E0,5.196291733E1,-7.116801262E0,5.309201813E1,7.462945817E1
3.520415579E0,5.287599182E1,-8.452490807E0,5.017500687E1,7.338151284E1
3.525415579E0,5.279758072E1,-9.877397537E0,4.684011078E1,7.126810991E1
3.530415579E0,5.208035278E1,-1.130526924E1,4.340477753E1,6.873243027E1
3.535415579E0,5.078600311E1,-1.257302284E1,4.018531036E1,6.597088892E1
3.540415579E0,4.874901962E1,-1.353632450E1,3.728893661E1,6.285032847E1
3.545415579E0,4.617463303E1,-1.425751209E1,3.459243774E1,5.943071710E1
3.550415579E0,4.318812561E1,-1.470335770E1,3.161996841E1,5.550878601E1
3.555415579E0,3.997294235E1,-1.473355293E1,2.913134384E1,5.160958144E1
3.560415579E0,3.667465973E1,-1.442330933E1,2.751153183E1,4.806190697E1
3.565415579E0,3.318082047E1,-1.379066277E1,2.660095978E1,4.470749699E1
3.570415579E0,2.955086517E1,-1.308057594E1,2.623201752E1,4.162299656E1
3.575415579E0,2.594689560E1,-1.259336567E1,2.600781822E1,3.883607677E1
3.580415579E0,2.250508118E1,-1.236302567E1,2.567430496E1,3.631105916E1
3.585415579E0,1.928309441E1,-1.205854702E1,2.606512642E1,3.459244284E1
3.590415579E0,1.615023422E1,-1.167724323E1,2.654060745E1,3.319023831E1
3.595415579E0,1.301580524E1,-1.123639107E1,2.697209167E1,3.198689419E1
3.600415579E0,1.009707928E1,-1.092056274E1,2.766461945E1,3.140924815E1
3.605415579E0,7.516037941E0,-1.074516487E1,2.861427307E1,3.147580051E1
3.610415579E0,4.937376976E0,-1.054313946E1,2.951999474E1,3.173272081E1
3.615415579E0,2.224888802E0,-1.033460426E1,2.995520592E1,3.176583915E1
3.620415579E0,-6.077909470E-1,-1.011403275E1,2.991882515E1,3.158795920E1
3.625415579E0,-3.422284126E0,-9.896883011E0,2.967806816E1,3.147138465E1
3.630415579E0,-6.137742043E0,-9.677464485E0,2.938714409E1,3.154250202E1
3.635415579E0,-8.768740654E0,-9.316777229E0,2.910308647E1,3.179123767E1
3.640415579E0,-1.142929459E1,-8.714215279E0,2.866715050E1,3.206823725E1
3.645415579E0,-1.410778141E1,-7.884534359E0,2.787702751E1,3.222303588E1
3.650415579E0,-1.661955643E1,-6.931310654E0,2.678629112E1,3.227627790E1
3.655415579E0,-1.875603485E1,-5.945649624E0,2.557901382E1,3.227112550E1
3.660415579E0,-2.081983566E1,-4.803884506E0,2.447823143E1,3.249194788E1
3.665415579E0,-2.269814491E1,-3.593324900E0,2.342847824E1,3.281785122E1
3.670415579E0,-2.449583054E1,-2.481792212E0,2.234780502E1,3.325100593E1
3.675415579E0,-2.626652145E1,-1.143194914E0,2.144159508E1,3.392608205E1
3.680415579E0,-2.800425720E1,1.612387449E-1,2.064068985E1,3.478940208E1
3.685415579E0,-2.941923141E1,1.096711040E0,1.918677330E1,3.514009422E1
3.690415579E0,-3.067335892E1,1.912705064E0,1.765660477E1,3.544388635E1
3.695415579E0,-3.187086678E1,2.622639418E0,1.643337250E1,3.595394440E1
3.700415579E0,-3.299082565E1,3.187764168E0,1.528732300E1,3.650011866E1
3.705415579E0,-3.401856995E1,3.638112307E0,1.417996693E1,3.703471918E1
3.710415579E0,-3.470495224E1,3.860808611E0,1.329991913E1,3.736612640E1
3.715415579E0,-3.510713196E1,3.738557339E0,1.249577713E1,3.745172855E1
3.720415579E0,-3.539753342E1,3.384056330E0,1.147719193E1,3.736526654E1
3.725415579E0,-3.574158859E1,2.900314569E0,1.018725204E1,3.727805097E1
3.730415579E0,-3.615106583E1,2.354896307E0,8.875697136E0,3.729910316E1
3.735415579E0,-3.671945190E1,2.037735939E0,7.335721493E0,3.750044434E1
3.740415579E0,-3.734121323E1,2.225149155E0,5.315572262E0,3.778323441E1
3.745415579E0,-3.796373367E1,2.858161688E0,3.102903366E0,3.819741054E1
3.750415579E0,-3.853017426E1,3.750024796E0,1.037110806E0,3.872612313E1
3.755415579E0,-3.933493423E1,4.741012573E0,-3.459405899E-1,3.962112980E1
3.760415579E0,-4.053774261E1,5.971872330E0,-1.264767647E0,4.099477372E1
3.765415579E0,-4.178286362E1,7.435101032E0,-2.395475388E0,4.250678442E1
3.770415579E0,-4.292720032E1,8.979438782E0,-3.710976601E0,4.401302302E1
3.775415579E0,-4.377758026E1,1.032334900E1,-4.843803406E0,4.523837419E1
3.780415579E0,-4.418828964E1,1.102280235E1,-5.267246246E0,4.584594853E1
3.785415579E0,-4.388619995E1,1.075887299E1,-5.200200081E0,4.548399691E1
3.790415579E0,-4.261062241E1,9.942329407E0,-4.766872406E0,4.401406739E1
3.795415579E0,-4.183104324E1,9.081677437E0,-4.459566116E0,4.303720221E1
3.800415579E0,-4.219673538E1,8.662364006E0,-5.815807343E0,4.346751249E1
3.805415579E0,-4.159292603E1,8.461708069E0,-6.490762711E0,4.293835115E1
3.810415579E0,-4.070141983E1,8.208364487E0,-7.315568924E0,4.216041238E1
3.815415579E0,-4.042552567E1,8.069861412E0,-8.388686180E0,4.206799073E1
3.820415579E0,-4.061859131E1,8.003225327E0,-8.716847420E0,4.230726893E1
3.825415579E0,-4.115748215E1,7.935266495E0,-8.776069641E0,4.282436444E1
3.830415579E0,-4.172744751E1,7.740413666E0,-8.859457970E0,4.335416791E1
3.835415579E0,-4.238466644E1,7.389540195E0,-8.298638344E0,4.381703609E1
3.840415579E0,-4.299068832E1,6.988642693E0,-7.515737534E0,4.419871853E1
3.845415579E0,-4.351584244E1,6.505912781E0,-6.467844963E0,4.447233368E1
3.850415579E0,-4.403725052E1,5.956585407E0,-4.657395363E0,4.468167045E1
3.855415579E0,-4.445738983E1,5.351270676E0,-2.401299953E0,4.484263429E1
3.860415579E0,-4.453150940E1,4.566367149E0,2.172241211E-1,4.476554730E1
3.865415579E0,-4.419150543E1,3.540657520E0,3.156646252E0,4.444535773E1
3.870415579E0,-4.351031494E1,2.382133245E0,6.427409172E0,4.404694829E1
3.875415579E0,-4.263350677E1,1.311125636E0,9.826600075E0,4.377096091E1
3.880415579E0,-4.139778137E1,2.657223940E-1,1.332462120E1,4.349014188E1
3.885415579E0,-3.972722244E1,-7.100704908E-1,1.673209381E1,4.311286776E1
3.890415579E0,-3.782907486E1,-1.462689161E0,1.955460739E1,4.260940078E1
3.895415579E0,-3.554822922E1,-2.182581186E0,2.148642349E1,4.159455079E1
3.900415579E0,-3.261488342E1,-3.117295980E0,2.214339066E1,3.954463181E1
3.905415579E0,-2.917140388E1,-4.288478374E0,2.229467964E1,3.696504554E1
3.910415579E0,-2.586994171E1,-5.215540886E0,2.226704788E1,3.452936681E1
3.915415579E0,-2.348463821E1,-5.367389679E0,2.281044388E1,3.317609763E1
3.920415579E0,-2.210063362E1,-4.805308342E0,2.357400322E1,3.266898564E1
3.925415579E0,-2.137218475E1,-3.805504799E0,2.426306152E1,3.255684724E1
3.930415579E0,-2.073591614E1,-3.455027819E0,2.526933670E1,3.287027247E1
3.935415579E0,-1.943468094E1,-4.604767323E0,2.704264069E1,3.361867220E1
3.940415579E0,-1.751208496E1,-6.061577320E0,3.110326004E1,3.620536734E1
3.945415579E0,-1.470776653E1,-7.695483685E0,3.715984726E1,4.069880974E1
3.950415579E0,-1.073494530E1,-9.060354233E0,4.293497467E1,4.517456275E1
3.955415579E0,-5.027581692E0,-1.055809021E1,4.892321396E1,5.030139869E1
3.960415579E0,1.809532166E0,-1.225686455E1,5.330004120E1,5.472110678E1
3.965415579E0,8.139901161E0,-1.305443668E1,5.589478302E1,5.797329624E1
3.970415579E0,1.234496403E1,-1.313557243E1,5.754325485E1,6.030064327E1
3.975415579E0,1.572986317E1,-1.328292656E1,5.923043060E1,6.270652791E1
3.980415579E0,1.961690140E1,-1.395184517E1,6.100942612E1,6.558678891E1
3.985415579E0,2.408160591E1,-1.491685295E1,6.203154755E1,6.819346843E1
3.990415579E0,2.874057198E1,-1.535156631E1,6.178949738E1,6.985437031E1
3.995415579E0,3.296395111E1,-1.545041084E1,6.036598206E1,7.049389376E1
4.000415579E0,3.648118591E1,-1.536619282E1,5.787724686E1,7.011970130E1
4.005415579E0,3.964799881E1,-1.534536171E1,5.463599396E1,6.922814291E1
4.010415579E0,4.241078186E1,-1.548571014E1,5.214187622E1,6.897287070E1
4.015415579E0,4.476047516E1,-1.571860695E1,5.050478745E1,6.929147347E1
4.020415579E0,4.664572525E1,-1.612896919E1,4.929717636E1,6.975800261E1
4.025415579E0,4.771860504E1,-1.649520874E1,4.731472397E1,6.919422145E1
4.030415579E0,4.778624725E1,-1.679743767E1,4.460847855E1,6.749515314E1
4.035415579E0,4.691682434E1,-1.705659103E1,4.183816147E1,6.513484059E1
4.040415579E0,4.526858521E1,-1.720723343E1,3.893774796E1,6.214082317E1
4.045415579E0,4.301984787E1,-1.730667305E1,3.589650345E1,5.864117327E1
4.050415579E0,4.026525116E1,-1.741672707E1,3.272817993E1,5.473359658E1
4.055415579E0,3.702724075E1,-1.746600342E1,2.979286957E1,5.063292319E1
4.060415579E0,3.349577332E1,-1.743529129E1,2.809443474E1,4.706647932E1
4.065415579E0,2.993009377E1,-1.712517929E1,2.794604683E1,4.438540089E1
4.070415579E0,2.653621292E1,-1.649219513E1,2.846298218E1,4.226469509E1
4.075415579E0,2.348031044E1,-1.568526649E1,2.889157104E1,4.039895346E1
4.080415579E0,2.063384247E1,-1.478812122E1,2.912073135E1,3.863238252E1
4.085415579E0,1.766927338E1,-1.382402325E1,2.908927345E1,3.673544161E1
4.090415579E0,1.457358837E1,-1.261232471E1,2.909977722E1,3.490354204E1
4.095415579E0,1.139805794E1,-1.122848320E1,2.925123215E1,3.334110289E1
4.100415579E0,8.188756943E0,-9.792907715E0,2.915076828E1,3.182332593E1
4.105415579E0,5.066467285E0,-8.535156250E0,2.865530205E1,3.032563797E1
4.110415579E0,2.041520119E0,-7.635088444E0,2.822832680E1,2.931383315E1
4.115415579E0,-8.396902084E-1,-7.099087238E0,2.800590134E1,2.890385146E1
4.120415579E0,-3.598016739E0,-6.717642784E0,2.816601181E1,2.917870234E1
4.125415579E0,-6.336850166E0,-6.220468044E0,2.848921967E1,2.984100417E1
4.130415579E0,-9.087540627E0,-5.678109169E0,2.834209251E1,3.030014070E1
4.135415579E0,-1.165387440E1,-5.282360554E0,2.757737732E1,3.040111612E1
4.140415579E0,-1.405252934E1,-4.928354263E0,2.669195557E1,3.056505764E1
4.145415579E0,-1.638689423E1,-4.536355019E0,2.593670082E1,3.101324344E1
4.150415579E0,-1.869899940E1,-3.999461174E0,2.541476250E1,3.180500623E1
4.155415579E0,-2.117552376E1,-3.239842653E0,2.500564194E1,3.292691172E1
4.160415579E0,-2.352492714E1,-2.395222664E0,2.457964897E1,3.410745420E1
4.165415579E0,-2.568797874E1,-1.543231010E0,2.400501060E1,3.519224841E1
4.170415579E0,-2.763495636E1,-7.129087448E-1,2.319795227E1,3.608800412E1
4.175415579E0,-2.943688965E1,1.864658594E-1,2.211229515E1,3.681737142E1
4.180415579E0,-3.107288361E1,1.100408912E0,2.079389954E1,3.740482928E1
4.185415579E0,-3.241654587E1,1.778091788E0,1.902239037E1,3.762772105E1
4.190415579E0,-3.334517670E1,2.128383398E0,1.685196686E1,3.742218075E1
4.195415579E0,-3.416793823E1,2.304019690E0,1.449448395E1,3.718664511E1
4.200415579E0,-3.492814636E1,2.406558514E0,1.194504356E1,3.699258031E1
4.205415579E0,-3.550389099E1,2.526819944E0,9.490934372E0,3.683733066E1
4.210415579E0,-3.635788727E1,2.753453255E0,7.828200340E0,3.729287052E1
4.215415579E0,-3.657165527E1,2.837890625E0,6.282073498E0,3.721564241E1
4.220415579E0,-3.675489807E1,2.941853285E0,5.301745415E0,3.725165147E1
4.225415579E0,-3.729376602E1,3.109711885E0,4.815418720E0,3.773173134E1
4.230415579E0,-3.799872589E1,3.130378485E0,4.534335613E0,3.839612791E1
4.235415579E0,-3.874554825E1,3.094771385E0,4.350813389E0,3.911169513E1
4.240415579E0,-3.947770691E1,3.204595327E0,3.623574495E0,3.977296904E1
4.245415579E0,-4.028135681E1,3.518723488E0,2.390245914E0,4.050533788E1
4.250415579E0,-4.144450378E1,4.008982182E0,7.334108353E-1,4.164440807E1
4.255415579E0,-4.306798172E1,4.622393608E0,-1.347299576E0,4.333627566E1
4.260415579E0,-4.488267517E1,5.198357582E0,-4.380351543E0,4.539454738E1
4.265415579E0,-4.660681534E1,5.489229202E0,-7.896107674E0,4.758860567E1
4.270415579E0,-4.791387177E1,5.739972115E0,-1.166062737E1,4.964530812E1
4.275415579E0,-4.854418182E1,6.002613068E0,-1.529132843E1,5.124835293E1
4.280415579E0,-4.861883545E1,6.254622936E0,-1.829650116E1,5.232278111E1
4.285415579E0,-4.827937317E1,6.398315907E0,-2.012492371E1,5.269581458E1
4.290415579E0,-4.744965744E1,6.269351482E0,-2.008902740E1,5.190706870E1
4.295415579E0,-4.659693527E1,6.195075989E0,-1.884567070E1,5.064397938E1
4.300415579E0,-4.556398010E1,6.197772026E0,-1.682752037E1,4.896584629E1
4.305415579E0,-4.534762955E1,5.998946667E0,-1.420508003E1,4.789759039E1
4.310415579E0,-4.534260941E1,5.809143066E0,-1.291239834E1,4.750187788E1
4.315415579E0,-4.463274384E1,5.734245777E0,-1.161850452E1,4.647529499E1
4.320415579E0,-4.444530869E1,5.569414616E0,-1.088521957E1,4.609654920E1
4.325415579E0,-4.517252350E1,5.478865147E0,-1.076645565E1,4.675993381E1
4.330415579E0,-4.647581482E1,5.526830673E0,-1.078073120E1,4.802885992E1
4.335415579E0,-4.788085175E1,5.649268627E0,-1.053144836E1,4.934978829E1
4.340415579E0,-4.900551224E1,5.718389511E0,-9.242139816E0,5.019618867E1
4.345415579E0,-4.988848114E1,5.511669159E0,-7.244488716E0,5.071214513E1
4.350415579E0,-5.059863663E1,5.051120281E0,-4.819791317E0,5.107804061E1
4.355415579E0,-5.094219971E1,4.380602837E0,-2.027632713E0,5.117038877E1
4.360415579E0,-5.051335907E1,3.336312056E0,1.377330303E0,5.064215103E1
4.365415579E0,-4.932207489E1,2.295596838E0,5.435654640E0,4.967376750E1
4.370415579E0,-4.758466339E1,1.459354877E0,9.437936783E0,4.853354054E1
4.375415579E0,-4.532616043E1,5.194664598E-1,1.367893219E1,4.734811349E1
4.380415579E0,-4.272311020E1,-4.817839563E-1,1.793600082E1,4.633785047E1
4.385415579E0,-3.967201233E1,-1.798014045E0,2.133667374E1,4.508164885E1
4.390415579E0,-3.574134064E1,-3.438930511E0,2.399146843E1,4.318402750E1
4.395415579E0,-3.097196579E1,-5.068291664E0,2.779562187E1,4.192310628E1
4.400415579E0,-2.621954536E1,-6.541965485E0,3.234228897E1,4.214600251E1
4.405415579E0,-2.193163681E1,-7.662783623E0,3.754643250E1,4.415257115E1
4.410415579E0,-1.786157608E1,-8.162591934E0,4.119808960E1,4.563930755E1
4.415415579E0,-1.416934586E1,-7.641828060E0,4.316778183E1,4.607195770E1
4.420415579E0,-1.032420540E1,-6.791638374E0,4.488872147E1,4.655870363E1
4.425415579E0,-5.988996029E0,-6.193394661E0,4.694593048E1,4.772993400E1
4.430415579E0,-2.248485088E0,-5.807160378E0,4.896714783E1,4.936152716E1
4.435415579E0,2.057756424E0,-6.129841328E0,5.368376160E1,5.407176320E1
4.440415579E0,7.465916634E0,-7.320486069E0,5.916860199E1,6.008537999E1
4.445415579E0,1.294922066E1,-7.258975983E0,6.387332916E1,6.557573657E1
4.450415579E0,1.964542007E1,-7.792791843E0,6.613324738E1,6.942821143E1
4.455415579E0,2.566755676E1,-8.460238457E0,6.521015167E1,7.058868880E1
4.460415579E0,2.896359634E1,-6.958319664E0,6.371445847E1,7.033377811E1
4.465415579E0,3.076346779E1,-3.663479567E0,6.361824799E1,7.076081903E1
4.470415579E0,3.333178329E1,-8.189932108E-1,6.447507477E1,7.258590630E1
4.475415579E0,3.668154144E1,1.072515011E0,6.435297394E1,7.408097614E1
4.480415579E0,4.039726257E1,2.055905819E0,6.190917587E1,7.395209009E1
4.485415579E0,4.399683380E1,2.324325085E0,5.768144608E1,7.258287052E1
4.490415579E0,4.629406357E1,1.945825696E0,5.298324966E1,7.038573225E1
4.495415579E0,4.697642899E1,1.096135378E0,4.868717957E1,6.766408092E1
4.500415579E0,4.671672058E1,-1.021967530E-1,4.488179016E1,6.478300328E1
4.505415579E0,4.599464417E1,-1.687154055E0,4.135776901E1,6.187745016E1
4.510415579E0,4.484825897E1,-3.445610762E0,3.825330734E1,5.904704979E1
4.515415579E0,4.311903763E1,-5.178514957E0,3.454676819E1,5.549367185E1
4.520415579E0,4.068871307E1,-6.557792187E0,3.121085930E1,5.169810198E1
4.525415579E0,3.767688370E1,-7.470907211E0,2.871278381E1,4.795608381E1
4.530415579E0,3.443862915E1,-8.030873299E0,2.722402191E1,4.462803461E1
4.535415579E0,3.126907349E1,-8.390865326E0,2.679578400E1,4.202589223E1
4.540415579E0,2.826701355E1,-8.789073944E0,2.720139885E1,4.020184045E1
4.545415579E0,2.538267899E1,-9.112936974E0,2.800047493E1,3.887611875E1
4.550415579E0,2.246289825E1,-9.209438324E0,2.867910576E1,3.757508030E1
4.555415579E0,1.954271698E1,-9.250944138E0,2.927830505E1,3.639666058E1
4.560415579E0,1.661462975E1,-9.168114662E0,2.976560593E1,3.530002187E1
4.565415579E0,1.360558605E1,-8.875279427E0,2.997499657E1,3.409373807E1
4.570415579E0,1.062477970E1,-8.507192612E0,2.970178604E1,3.267192011E1
4.575415579E0,7.712582588E0,-8.101237297E0,2.909267807E1,3.116886095E1
4.580415579E0,4.935700417E0,-7.626440525E0,2.845887756E1,2.987359111E1
4.585415579E0,2.369134903E0,-7.117900848E0,2.799969864E1,2.898724610E1
4.590415579E0,-7.806587219E-2,-6.645552635E0,2.772920990E1,2.851453219E1
4.595415579E0,-2.541131020E0,-6.279193401E0,2.773572922E1,2.855094205E1
4.600415579E0,-4.954968452E0,-6.047415733E0,2.789832115E1,2.897307841E1
4.605415579E0,-7.262313366E0,-5.952685833E0,2.795195198E1,2.948706977E1
4.610415579E0,-9.525438309E0,-5.863718510E0,2.786594772E1,3.002712461E1
4.615415579E0,-1.179768372E1,-5.607351303E0,2.762385178E1,3.055658549E1
4.620415579E0,-1.400734138E1,-5.166726112E0,2.729479980E1,3.111120004E1
4.625415579E0,-1.616113472E1,-4.611614704E0,2.685964584E1,3.168422069E1
4.630415579E0,-1.835206032E1,-3.941175699E0,2.612034416E1,3.216525086E1
4.635415579E0,-2.058271217E1,-3.303122759E0,2.488083458E1,3.245942990E1
4.640415579E0,-2.277672386E1,-2.757833481E0,2.341500092E1,3.278180994E1
4.645415579E0,-2.477124977E1,-2.190777063E0,2.188059616E1,3.312362914E1
4.650415579E0,-2.667197800E1,-1.516535282E0,2.053839874E1,3.369747932E1
4.655415579E0,-2.870172882E1,-5.766686797E-1,1.939917564E1,3.464750784E1
4.660415579E0,-3.115362549E1,8.087307811E-1,1.824995995E1,3.611458797E1
4.665415579E0,-3.363070679E1,1.989687443E0,1.640978050E1,3.747351320E1
4.670415579E0,-3.565558624E1,2.833462954E0,1.380613327E1,3.834003989E1
4.675415579E0,-3.691876221E1,3.419087648E0,1.103925896E1,3.868527370E1
4.680415579E0,-3.731409836E1,3.748261452E0,8.374333382E0,3.842552355E1
4.685415579E0,-3.675824738E1,3.696189165E0,6.104475021E0,3.744456142E1
4.690415579E0,-3.600843048E1,3.297161579E0,4.427869320E0,3.642916918E1
4.695415579E0,-3.544254303E1,2.973450661E0,3.399145365E0,3.572911214E1
4.700415579E0,-3.479862213E1,2.898903131E0,2.689660311E0,3.502259291E1
4.705415579E0,-3.398939514E1,2.899986029E0,1.995161057E0,3.417118038E1
4.710415579E0,-3.306655884E1,3.022651196E0,1.793527126E0,3.325282654E1
4.715415579E0,-3.218006516E1,3.155211926E0,2.429515362E0,3.242552236E1
4.720415579E0,-3.180392456E1,3.191654682E0,2.828754902E0,3.208859815E1
4.725415579E0,-3.184440231E1,3.379975796E0,3.178173542E0,3.218059947E1
4.730415579E0,-3.194180489E1,3.756452560E0,3.016188145E0,3.230305289E1
4.735415579E0,-3.199278831E1,4.088519096E0,2.531715393E0,3.235218811E1
4.740415579E0,-3.220798111E1,4.289067745E0,1.804016590E0,3.254235125E1
4.745415579E0,-3.294429398E1,4.498906612E0,5.554037094E-1,3.325470101E1
4.750415579E0,-3.417875671E1,4.699899673E0,-1.200730324E0,3.452127200E1
4.755415579E0,-3.577330399E1,4.886099815E0,-3.212148666E0,3.624805027E1
4.760415579E0,-3.742089844E1,4.982595444E0,-5.542021751E0,3.815578465E1
4.765415579E0,-3.892719269E1,4.804934502E0,-8.053597450E0,4.004090606E1
4.770415579E0,-4.034291077E1,4.563368320E0,-1.006594944E1,4.182939299E1
4.775415579E0,-4.141978455E1,4.289618969E0,-1.150848770E1,4.320236882E1
4.780415579E0,-4.196622849E1,3.985177755E0,-1.258360481E1,4.399310270E1
4.785415579E0,-4.212149811E1,3.770730495E0,-1.323882771E1,4.431371763E1
4.790415579E0,-4.218894958E1,3.554652214E0,-1.359742641E1,4.446833733E1
4.795415579E0,-4.214971542E1,3.343214035E0,-1.313334370E1,4.427482701E1
4.800415579E0,-4.198115540E1,3.110004187E0,-1.228394508E1,4.385185106E1
4.805415579E0,-4.174040222E1,2.936482430E0,-1.135115719E1,4.335588629E1
4.810415579E0,-4.151606750E1,2.830822229E0,-1.044143105E1,4.290245795E1
4.815415579E0,-4.133630371E1,2.683663130E0,-9.490452766E0,4.249659688E1
4.820415579E0,-4.127275848E1,2.555547237E0,-8.476654053E0,4.221166993E1
4.825415579E0,-4.118610382E1,2.428183556E0,-7.163552761E0,4.187490551E1
4.830415579E0,-4.114450836E1,2.300634861E0,-5.384988308E0,4.155913363E1
4.835415579E0,-4.118127823E1,2.143016338E0,-3.371684551E0,4.137461120E1
4.840415579E0,-4.114425659E1,1.930994987E0,-1.248111725E0,4.120845029E1
4.845415579E0,-4.098376846E1,1.711571336E0,9.664387703E-1,4.103087566E1
4.850415579E0,-4.059734344E1,1.510532975E0,3.434132814E0,4.077032343E1
4.855415579E0,-4.002682114E1,1.487711310E0,5.815061092E0,4.047437005E1
4.860415579E0,-3.935580826E1,1.554464102E0,8.072650909E0,4.020526949E1
4.865415579E0,-3.861163330E1,1.423698425E0,1.043591881E1,4.002241303E1
4.870415579E0,-3.752402496E1,1.047866583E0,1.246740341E1,3.955485585E1
4.875415579E0,-3.614017487E1,4.069864750E-1,1.411599159E1,3.880127699E1
4.880415579E0,-3.466418076E1,-4.789306223E-1,1.570122433E1,3.805736785E1
4.885415579E0,-3.316064072E1,-1.523935795E0,1.742431068E1,3.749075987E1
4.890415579E0,-3.158793449E1,-2.640091896E0,1.916213417E1,3.703991194E1
4.895415579E0,-2.990824318E1,-3.557346582E0,2.049802780E1,3.643249742E1
4.900415579E0,-2.790050888E1,-4.348782063E0,2.204955864E1,3.582643350E1
4.905415579E0,-2.552172470E1,-5.064292431E0,2.422407150E1,3.555012137E1
4.910415579E0,-2.274921989E1,-5.910802364E0,2.724948692E1,3.598609631E1
4.915415579E0,-1.964301300E1,-6.670329571E0,3.063652229E1,3.699915884E1
4.920415579E0,-1.645105934E1,-6.816264153E0,3.364715958E1,3.806875567E1
4.925415579E0,-1.311567879E1,-6.636904240E0,3.713121796E1,3.993490797E1
4.930415579E0,-9.062609673E0,-6.727655888E0,4.250981140E1,4.398268197E1
4.935415579E0,-4.255825520E0,-7.086654663E0,4.827415466E1,4.897679791E1
4.940415579E0,6.218223572E-1,-7.526658058E0,5.266786575E1,5.320659102E1
