"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.057741477E0,2.071957350E0,-1.682941914E0,-1.836715698E0,3.240189084E0
8.062741477E0,1.988320827E0,-1.665807128E0,-2.159831524E0,3.375382247E0
8.067741477E0,1.918310165E0,-1.673207402E0,-2.486617088E0,3.558483026E0
8.072741477E0,1.825128794E0,-1.698505878E0,-2.820590019E0,3.764537872E0
8.077741477E0,1.738322258E0,-1.750097513E0,-3.135344505E0,3.989359691E0
8.082741477E0,1.659096241E0,-1.773482561E0,-3.411480904E0,4.187605842E0
8.087741477E0,1.592816591E0,-1.792356014E0,-3.621839046E0,4.343653169E0
8.092741477E0,1.509096146E0,-1.817492485E0,-3.767440796E0,4.446825864E0
8.097741477E0,1.434502840E0,-1.826884389E0,-3.854940414E0,4.500652238E0
8.102741477E0,1.361188650E0,-1.856572747E0,-3.856781006E0,4.491598450E0
8.107741477E0,1.306383014E0,-1.908374429E0,-3.769058228E0,4.422027754E0
8.112741477E0,1.261812925E0,-1.962792277E0,-3.585605621E0,4.278001058E0
8.117741477E0,1.210035086E0,-2.009139299E0,-3.314076424E0,4.060040415E0
8.122741477E0,1.088476062E0,-2.021455526E0,-3.010195732E0,3.785807830E0
8.127741477E0,9.399162531E-1,-2.038773775E0,-2.674066067E0,3.491514055E0
8.132741477E0,7.822615504E-1,-2.063592672E0,-2.356203556E0,3.228318920E0
8.137741477E0,6.101312637E-1,-2.095728874E0,-2.080376148E0,3.015344854E0
8.142741477E0,4.383173585E-1,-2.116966009E0,-1.849509716E0,2.845057711E0
8.147741477E0,2.597548366E-1,-2.114837408E0,-1.667240620E0,2.705494617E0
8.152741477E0,1.029384732E-1,-2.111240625E0,-1.588050842E0,2.643830325E0
8.157741477E0,-2.511399984E-2,-2.110151291E0,-1.555376053E0,2.621557524E0
8.162741477E0,-1.363949776E-1,-2.097429991E0,-1.593613625E0,2.637692276E0
8.167741477E0,-2.428600192E-1,-2.073112488E0,-1.679778099E0,2.679259382E0
8.172741477E0,-3.327747583E-1,-2.022615910E0,-1.829045773E0,2.747202686E0
8.177741477E0,-4.230199754E-1,-1.956329346E0,-1.963270664E0,2.803676534E0
8.182741477E0,-4.829983115E-1,-1.867511153E0,-2.115843296E0,2.863158768E0
8.187741477E0,-4.873858690E-1,-1.791011333E0,-2.256380081E0,2.921731961E0
8.192741477E0,-4.668763876E-1,-1.714424849E0,-2.407129288E0,2.991905334E0
8.197741477E0,-4.374476969E-1,-1.642587185E0,-2.578395367E0,3.088296588E0
8.202741477E0,-4.011729956E-1,-1.579432249E0,-2.773244858E0,3.216587173E0
8.207741477E0,-3.522379994E-1,-1.532671213E0,-2.932151318E0,3.327260736E0
8.212741477E0,-2.913558185E-1,-1.486557245E0,-3.078509808E0,3.431029480E0
8.217741477E0,-2.447379231E-1,-1.433018923E0,-3.189784050E0,3.505447499E0
8.222741477E0,-2.129376829E-1,-1.381268620E0,-3.263510227E0,3.550175272E0
8.227741477E0,-1.864605844E-1,-1.324845076E0,-3.314209461E0,3.574068603E0
8.232741477E0,-1.795524657E-1,-1.270520449E0,-3.354334354E0,3.591381386E0
8.237741477E0,-1.815137565E-1,-1.216860414E0,-3.366360664E0,3.584142943E0
8.242741477E0,-1.951627731E-1,-1.161196589E0,-3.349373341E0,3.550319394E0
8.247741477E0,-2.200089693E-1,-1.114423871E0,-3.363007069E0,3.549670556E0
8.252741477E0,-2.382457256E-1,-1.121517301E0,-3.392144680E0,3.580671391E0
8.257741477E0,-2.428199351E-1,-1.149410605E0,-3.438531876E0,3.633676887E0
8.262741477E0,-2.427113056E-1,-1.205564022E0,-3.518619061E0,3.727327928E0
8.267741477E0,-2.430944741E-1,-1.245155573E0,-3.558421612E0,3.777813083E0
8.272741477E0,-2.670851052E-1,-1.238715172E0,-3.548173428E0,3.767662990E0
8.277741477E0,-3.034854531E-1,-1.231419802E0,-3.505134583E0,3.727528214E0
8.282741477E0,-3.582065105E-1,-1.247944117E0,-3.506241798E0,3.738904649E0
8.287741477E0,-4.060443938E-1,-1.262728214E0,-3.525238514E0,3.766518442E0
8.292741477E0,-4.645979106E-1,-1.254441857E0,-3.565144062E0,3.807850808E0
8.297741477E0,-5.141527653E-1,-1.235218644E0,-3.583050728E0,3.824705307E0
8.302741477E0,-5.680496693E-1,-1.212084174E0,-3.585776806E0,3.827482694E0
8.307741477E0,-6.048349142E-1,-1.201863408E0,-3.528477192E0,3.776301394E0
8.312741477E0,-6.318585873E-1,-1.166743517E0,-3.434137821E0,3.681553787E0
8.317741477E0,-6.396918297E-1,-1.133857489E0,-3.312082767E0,3.558754094E0
8.322741477E0,-6.467673779E-1,-1.092527747E0,-3.210595608E0,3.452513443E0
8.327741477E0,-6.283171773E-1,-1.085954785E0,-3.108819008E0,3.352437307E0
8.332741477E0,-6.269193292E-1,-1.076416135E0,-3.050991058E0,3.295488731E0
8.337741477E0,-6.112371683E-1,-1.091905951E0,-2.989616871E0,3.240937907E0
8.342741477E0,-5.530813932E-1,-1.115395427E0,-2.919248581E0,3.173644319E0
8.347741477E0,-4.909395576E-1,-1.130506516E0,-2.801563740E0,3.060690448E0
8.352741477E0,-4.179847240E-1,-1.156436324E0,-2.660591125E0,2.931006881E0
8.357741477E0,-3.794500232E-1,-1.161183834E0,-2.492992878E0,2.776210314E0
8.362741477E0,-3.490096927E-1,-1.171599507E0,-2.313692570E0,2.616796988E0
8.367741477E0,-3.339610696E-1,-1.187027216E0,-2.171724319E0,2.497388662E0
8.372741477E0,-3.581695855E-1,-1.207256556E0,-2.072929382E0,2.425446364E0
8.377741477E0,-4.130420685E-1,-1.217320323E0,-1.928180695E0,2.317402276E0
8.382741477E0,-4.753113389E-1,-1.203125000E0,-1.702789783E0,2.138439544E0
8.387741477E0,-5.472078323E-1,-1.150627255E0,-1.440204144E0,1.922905996E0
8.392741477E0,-6.041312814E-1,-1.109964252E0,-1.181070328E0,1.729717423E0
8.397741477E0,-6.596218348E-1,-1.084411025E0,-9.410743713E-1,1.580085190E0
8.402741477E0,-6.961811781E-1,-1.057215452E0,-7.252464294E-1,1.458888319E0
8.407741477E0,-7.166982293E-1,-1.051121950E0,-5.261526108E-1,1.376717210E0
8.412741477E0,-7.152459621E-1,-9.991452694E-1,-3.099393845E-1,1.267253123E0
8.417741477E0,-6.903879642E-1,-9.410514832E-1,-9.737205505E-2,1.171193730E0
8.422741477E0,-6.620018482E-1,-8.676531315E-1,7.571220398E-2,1.093983885E0
8.427741477E0,-6.374140978E-1,-8.055102825E-1,1.982860565E-1,1.046164857E0
8.432741477E0,-5.813615322E-1,-7.872561216E-1,3.236570358E-1,1.030779952E0
8.437741477E0,-5.305764675E-1,-7.546546459E-1,4.358234406E-1,1.020273049E0
8.442741477E0,-4.881320596E-1,-7.238657475E-1,5.416202545E-1,1.027427383E0
8.447741477E0,-4.325729012E-1,-6.988569498E-1,6.175279617E-1,1.028037516E0
8.452741477E0,-3.630822897E-1,-6.984198093E-1,7.640962601E-1,1.097024190E0
8.457741477E0,-2.719046474E-1,-6.668722630E-1,9.969978333E-1,1.229900578E0
8.462741477E0,-1.647328138E-1,-6.006344557E-1,1.250041962E0,1.396604294E0
8.467741477E0,-4.190754890E-2,-5.306479931E-1,1.534068108E0,1.623794474E0
8.472741477E0,1.189104319E-1,-4.819831848E-1,1.863015175E0,1.928023087E0
8.477741477E0,2.894273996E-1,-4.942729473E-1,2.225393295E0,2.297922820E0
8.482741477E0,4.467793703E-1,-4.934430122E-1,2.624542236E0,2.707640996E0
8.487741477E0,5.755308867E-1,-4.784629345E-1,3.024249077E0,3.115484723E0
8.492741477E0,6.769653559E-1,-4.431641102E-1,3.446332932E0,3.540040564E0
8.497741477E0,7.569612265E-1,-4.267059565E-1,3.855784416E0,3.952485514E0
8.502741477E0,8.505839109E-1,-4.136261940E-1,4.180173874E0,4.285841018E0
8.507741477E0,9.951334000E-1,-4.017683268E-1,4.347087860E0,4.477597697E0
8.512741477E0,1.149834275E0,-3.754116297E-1,4.195768356E0,4.366637706E0
8.517741477E0,1.308777928E0,-3.591381311E-1,3.726510048E0,3.965949697E0
8.522741477E0,1.481263876E0,-3.793377876E-1,2.998980522E0,3.366292322E0
8.527741477E0,1.779171228E0,-5.353816748E-1,2.110655785E0,2.811930234E0
8.532741477E0,2.154793739E0,-7.835679054E-1,1.097630501E0,2.542028213E0
8.537741477E0,2.432120323E0,-1.036037445E0,-4.681205750E-2,2.644007228E0
8.542741477E0,2.651644707E0,-1.293947101E0,-1.154243469E0,3.168248213E0
8.547741477E0,2.787244320E0,-1.533896685E0,-2.165041924E0,3.848243296E0
8.552741477E0,2.708909035E0,-1.589724898E0,-2.982190132E0,4.331151278E0
8.557741477E0,2.398804188E0,-1.435250401E0,-3.417028904E0,4.414781056E0
8.562741477E0,2.062140226E0,-1.259161830E0,-3.458259583E0,4.218704797E0
8.567741477E0,1.788023353E0,-1.214160442E0,-3.130102158E0,3.803781356E0
8.572741477E0,1.561538577E0,-1.333437800E0,-2.455891132E0,3.201227944E0
8.577741477E0,1.648020387E0,-1.636268616E0,-1.523244858E0,2.777340648E0
8.582741477E0,1.887202024E0,-2.116221666E0,-2.481689453E-1,2.846315767E0
8.587741477E0,2.083208561E0,-2.508727551E0,1.181632042E0,3.468389556E0
8.592741477E0,2.331046104E0,-2.869452000E0,2.622376442E0,4.532591855E0
8.597741477E0,2.571978807E0,-3.164762497E0,3.994822502E0,5.708712944E0
8.602741477E0,2.688174725E0,-3.338327408E0,5.208680153E0,6.745447514E0
8.607741477E0,2.686151505E0,-3.381093025E0,6.088454247E0,7.464346928E0
8.612741477E0,2.627709389E0,-3.352778196E0,6.487910271E0,7.761376034E0
8.617741477E0,2.469448805E0,-3.233629227E0,6.360801697E0,7.550783642E0
8.622741477E0,2.216430426E0,-3.054063320E0,5.726453781E0,6.857998214E0
8.627741477E0,1.907062054E0,-2.763536930E0,5.056589127E0,6.069853016E0
8.632741477E0,1.692945957E0,-2.629207373E0,4.458893776E0,5.446148284E0
8.637741477E0,1.488850117E0,-2.594427109E0,3.698886871E0,4.757046434E0
8.642741477E0,1.186084986E0,-2.435310841E0,2.815409660E0,3.906925651E0
8.647741477E0,8.066973686E-1,-2.116238594E0,1.999019623E0,3.020812123E0
8.652741477E0,4.970712662E-1,-1.792205691E0,1.429285049E0,2.345620778E0
8.657741477E0,3.000929356E-1,-1.558052301E0,1.156550407E0,1.963464181E0
8.662741477E0,2.612974644E-1,-1.384823322E0,1.081282616E0,1.776283788E0
8.667741477E0,3.698778152E-1,-1.273236752E0,1.129950523E0,1.742047534E0
8.672741477E0,6.106784344E-1,-1.213484526E0,1.300765991E0,1.880814985E0
8.677741477E0,9.287874699E-1,-1.176268220E0,1.572694778E0,2.172469092E0
8.682741477E0,1.292102575E0,-1.153640389E0,1.845190048E0,2.530838108E0
8.687741477E0,1.639712572E0,-1.163412094E0,2.070763588E0,2.886216703E0
8.692741477E0,1.940473795E0,-1.179702878E0,2.248092651E0,3.195474612E0
8.697741477E0,2.206069469E0,-1.204948545E0,2.342236519E0,3.435799093E0
8.702741477E0,2.412679911E0,-1.244104385E0,2.358471870E0,3.595999115E0
8.707741477E0,2.572961092E0,-1.292176723E0,2.207276344E0,3.627935822E0
8.712741477E0,2.670842409E0,-1.342131734E0,1.911067963E0,3.547801788E0
8.717741477E0,2.722751379E0,-1.406119943E0,1.538804054E0,3.429062012E0
8.722741477E0,2.693461180E0,-1.478094697E0,1.113089561E0,3.267792134E0
8.727741477E0,2.607498646E0,-1.559086680E0,6.603326797E-1,3.108993360E0
8.732741477E0,2.480050802E0,-1.679605961E0,2.236013412E-1,3.003618772E0
8.737741477E0,2.276924133E0,-1.742391586E0,-2.322340012E-1,2.876498667E0
8.742741477E0,1.943869829E0,-1.685603023E0,-6.687259674E-1,2.658398368E0
8.747741477E0,1.674757481E0,-1.703100443E0,-1.131174088E0,2.642899649E0
8.752741477E0,1.472474575E0,-1.849882364E0,-1.528731823E0,2.815540290E0
8.757741477E0,1.478269100E0,-2.209986925E0,-1.782724380E0,3.201160408E0
8.762741477E0,1.190743923E0,-2.298603773E0,-2.035298824E0,3.293006484E0
8.767741477E0,8.345699310E-1,-2.223004103E0,-2.185250282E0,3.227006819E0
8.772741477E0,5.387883186E-1,-2.134323359E0,-2.269894123E0,3.161969067E0
8.777741477E0,2.976477146E-1,-2.105278015E0,-2.232876301E0,3.083265519E0
8.782741477E0,1.405804157E-1,-2.155032158E0,-2.132329464E0,3.034922635E0
8.787741477E0,8.234977722E-3,-2.210607529E0,-1.947161674E0,2.945894100E0
8.792741477E0,-1.139161587E-1,-2.218921661E0,-1.771796703E0,2.841804671E0
8.797741477E0,-2.533460855E-1,-2.180980682E0,-1.598053932E0,2.715628352E0
8.802741477E0,-3.692804575E-1,-2.110262871E0,-1.421865463E0,2.571240719E0
8.807741477E0,-4.440073967E-1,-2.044293404E0,-1.222526550E0,2.422983544E0
8.812741477E0,-4.587811232E-1,-1.964001775E0,-1.005643845E0,2.253686454E0
8.817741477E0,-4.374175072E-1,-1.856154442E0,-7.453355789E-1,2.047478574E0
8.822741477E0,-3.864594698E-1,-1.711323500E0,-4.750652313E-1,1.817598970E0
8.827741477E0,-3.203775883E-1,-1.567176580E0,-1.733770370E-1,1.608957374E0
8.832741477E0,-2.665270567E-1,-1.415506959E0,1.115303040E-1,1.444692227E0
8.837741477E0,-2.333749533E-1,-1.238820672E0,3.448839188E-1,1.306937429E0
8.842741477E0,-2.092729807E-1,-1.095237613E0,5.502519608E-1,1.243429865E0
8.847741477E0,-1.973978281E-1,-9.614455700E-1,7.462568283E-1,1.232981241E0
8.852741477E0,-2.095823288E-1,-8.338342905E-1,8.765554428E-1,1.227824833E0
8.857741477E0,-2.570036650E-1,-7.288134098E-1,9.225387573E-1,1.203452379E0
8.862741477E0,-3.254352808E-1,-6.601285934E-1,8.776340485E-1,1.145390503E0
8.867741477E0,-3.881753683E-1,-6.475446224E-1,7.850522995E-1,1.089174581E0
8.872741477E0,-4.626373053E-1,-6.119680405E-1,6.656198502E-1,1.015671179E0
8.877741477E0,-5.404208899E-1,-5.703730583E-1,4.984540939E-1,9.305034377E-1
8.882741477E0,-6.307193041E-1,-5.257658958E-1,2.767257690E-1,8.664951062E-1
8.887741477E0,-7.094645500E-1,-5.006330013E-1,5.839347839E-3,8.683360224E-1
8.892741477E0,-7.782014608E-1,-4.933044910E-1,-3.074617386E-1,9.713287575E-1
8.897741477E0,-8.413215876E-1,-5.079579353E-1,-6.118764877E-1,1.157685672E0
8.902741477E0,-9.049721956E-1,-5.057213306E-1,-8.453330994E-1,1.337653463E0
8.907741477E0,-9.562076926E-1,-4.642984867E-1,-1.047720909E0,1.492523145E0
8.912741477E0,-9.957856536E-1,-4.071445465E-1,-1.193416595E0,1.606735485E0
8.917741477E0,-1.013373137E0,-3.668460846E-1,-1.266785145E0,1.663203465E0
8.922741477E0,-1.010708809E0,-3.492212296E-1,-1.307705879E0,1.689254993E0
8.927741477E0,-1.009979486E0,-3.131227493E-1,-1.327037334E0,1.696800668E0
8.932741477E0,-1.008843422E0,-2.875704765E-1,-1.334687710E0,1.697602165E0
8.937741477E0,-9.992892146E-1,-2.543313503E-1,-1.315449715E0,1.671427929E0
8.942741477E0,-9.775113463E-1,-2.159366608E-1,-1.267761707E0,1.615356561E0
8.947741477E0,-9.587666988E-1,-2.037110329E-1,-1.206645489E0,1.554581971E0
8.952741477E0,-9.728912115E-1,-1.790552139E-1,-1.151072025E0,1.517743353E0
8.957741477E0,-1.019785166E0,-1.355767250E-1,-1.124088287E0,1.523783879E0
8.962741477E0,-1.044454098E0,-1.057405472E-1,-1.118367195E0,1.533887417E0
8.967741477E0,-1.051198125E0,-1.027646065E-1,-1.095025063E0,1.521399997E0
8.972741477E0,-1.064984083E0,-1.092007160E-1,-1.111893177E0,1.543509744E0
8.977741477E0,-1.089569330E0,-8.731079102E-2,-1.159877300E0,1.593769071E0
8.982741477E0,-1.093578815E0,-6.504750252E-2,-1.238349438E0,1.653376888E0
8.987741477E0,-1.108613491E0,-6.223201752E-2,-1.362454891E0,1.757606335E0
8.992741477E0,-1.082825422E0,-6.974983215E-2,-1.513063431E0,1.861917528E0
8.997741477E0,-1.067482829E0,-1.051862240E-1,-1.640098572E0,1.959721168E0
9.002741477E0,-1.047188520E0,-1.300692558E-1,-1.709203720E0,2.008705843E0
9.007741477E0,-1.006946564E0,-1.357994080E-1,-1.769536495E0,2.040500495E0
9.012741477E0,-9.905977249E-1,-1.280786991E-1,-1.863892078E0,2.114658763E0
9.017741477E0,-9.509444833E-1,-1.353900433E-1,-1.899755955E0,2.128778655E0
9.022741477E0,-9.009006023E-1,-1.790688038E-1,-1.876338005E0,2.089098332E0
9.027741477E0,-8.668509722E-1,-2.250118256E-1,-1.812412739E0,2.021608485E0
9.032741477E0,-8.554132581E-1,-2.650957108E-1,-1.761154175E0,1.975771142E0
9.037741477E0,-8.556022644E-1,-2.751936913E-1,-1.761089802E0,1.977175787E0
9.042741477E0,-8.704795837E-1,-2.747943401E-1,-1.813572407E0,2.030342707E0
9.047741477E0,-8.879629374E-1,-2.746474743E-1,-1.909890175E0,2.124050351E0
9.052741477E0,-9.229165316E-1,-2.674930096E-1,-2.054481983E0,2.268088105E0
9.057741477E0,-9.516395330E-1,-2.411887646E-1,-2.229218006E0,2.435816647E0
9.062741477E0,-9.832857847E-1,-2.096912861E-1,-2.407778740E0,2.609256567E0
9.067741477E0,-1.007391572E0,-1.617066860E-1,-2.580758572E0,2.775121914E0
9.072741477E0,-9.957573414E-1,-1.256828308E-1,-2.720012665E0,2.899275384E0
9.077741477E0,-9.607573748E-1,-9.226083755E-2,-2.798624516E0,2.960382741E0
9.082741477E0,-9.366905689E-1,-3.575038910E-2,-2.852171421E0,3.002257339E0
9.087741477E0,-8.893097639E-1,1.956629753E-2,-2.874713898E0,3.009191700E0
9.092741477E0,-8.422797918E-1,7.407736778E-2,-2.878348351E0,2.999968655E0
9.097741477E0,-8.109280467E-1,1.227602959E-1,-2.871482372E0,2.986316360E0
9.102741477E0,-7.872309089E-1,1.725273132E-1,-2.821948528E0,2.934772849E0
9.107741477E0,-7.711070180E-1,2.429244518E-1,-2.735509872E0,2.852478323E0
9.112741477E0,-7.624832988E-1,2.842240334E-1,-2.664849758E0,2.786321646E0
9.117741477E0,-7.565575242E-1,3.187627792E-1,-2.618021488E0,2.743724751E0
9.122741477E0,-7.633030415E-1,3.476347923E-1,-2.607707977E0,2.739274060E0
9.127741477E0,-7.836765051E-1,3.804504871E-1,-2.634931564E0,2.775203738E0
9.132741477E0,-8.068104982E-1,4.236700535E-1,-2.695378780E0,2.845260316E0
9.137741477E0,-8.188576698E-1,4.618186951E-1,-2.760217190E0,2.915922380E0
9.142741477E0,-8.094893098E-1,4.849503040E-1,-2.789685249E0,2.944960701E0
9.147741477E0,-7.616453171E-1,4.887347221E-1,-2.827202797E0,2.968508190E0
9.152741477E0,-7.205914259E-1,4.992616177E-1,-2.858752251E0,2.990146919E0
9.157741477E0,-6.816686392E-1,5.193972588E-1,-2.834980965E0,2.961682413E0
9.162741477E0,-6.584842801E-1,5.577769279E-1,-2.737915993E0,2.870696890E0
9.167741477E0,-5.929071903E-1,5.844368935E-1,-2.639740944E0,2.767912150E0
9.172741477E0,-5.420684814E-1,6.006314754E-1,-2.518636703E0,2.645397371E0
9.177741477E0,-5.028485060E-1,6.172001362E-1,-2.405052185E0,2.533390740E0
9.182741477E0,-5.080333352E-1,6.185250282E-1,-2.219849586E0,2.359746441E0
9.187741477E0,-5.212726593E-1,6.357533932E-1,-1.997119427E0,2.159720715E0
9.192741477E0,-5.526395440E-1,6.604371071E-1,-1.797312260E0,1.992967385E0
9.197741477E0,-5.977700949E-1,7.068240643E-1,-1.613658428E0,1.860328699E0
9.202741477E0,-6.549100876E-1,7.595844269E-1,-1.443575859E0,1.757778992E0
9.207741477E0,-7.046002150E-1,8.248598576E-1,-1.323607445E0,1.711371355E0
9.212741477E0,-7.636489868E-1,8.865468502E-1,-1.220501423E0,1.690783492E0
9.217741477E0,-7.603510022E-1,9.149870872E-1,-1.051713943E0,1.587903409E0
9.222741477E0,-7.207156420E-1,9.137625694E-1,-7.769031525E-1,1.399275376E0
9.227741477E0,-6.112594604E-1,9.028406143E-1,-4.256982803E-1,1.170460734E0
9.232741477E0,-4.760743976E-1,8.717570305E-1,-1.910400391E-2,9.934647025E-1
9.237741477E0,-3.942090273E-1,8.779726028E-1,3.965406418E-1,1.040903996E0
9.242741477E0,-3.672786355E-1,9.325909615E-1,7.714738846E-1,1.264828626E0
9.247741477E0,-3.740290999E-1,1.002943039E0,1.088517189E0,1.526650640E0
9.252741477E0,-3.839480281E-1,1.051105976E0,1.384650230E0,1.780307873E0
9.257741477E0,-3.588157296E-1,1.048566341E0,1.697044373E0,2.026869434E0
9.262741477E0,-3.181387186E-1,1.026457310E0,1.998425484E0,2.269037520E0
9.267741477E0,-2.922773957E-1,9.907784462E-1,2.205617905E0,2.435532457E0
9.272741477E0,-2.855997682E-1,9.368743896E-1,2.369497299E0,2.563945846E0
9.277741477E0,-3.093307614E-1,8.714427948E-1,2.478689194E0,2.645561979E0
9.282741477E0,-3.579801917E-1,7.977571487E-1,2.568937302E0,2.713670051E0
9.287741477E0,-4.056715965E-1,6.908001900E-1,2.667951584E0,2.785630988E0
9.292741477E0,-4.442036152E-1,5.353760719E-1,2.791760445E0,2.877128911E0
9.297741477E0,-4.569155574E-1,3.778185844E-1,2.986753464E0,3.045031192E0
9.302741477E0,-4.715675712E-1,2.268481255E-1,3.261558533E0,3.303271122E0
9.307741477E0,-5.089991093E-1,1.313834190E-1,3.606340408E0,3.644452337E0
9.312741477E0,-6.039597988E-1,9.240293503E-2,3.909840584E0,3.957291894E0
9.317741477E0,-6.897809505E-1,8.958339691E-2,4.155499458E0,4.213312081E0
9.322741477E0,-7.421066761E-1,1.017527580E-1,4.324207306E0,4.388603966E0
9.327741477E0,-7.671501637E-1,1.355791092E-1,4.432261467E0,4.500204749E0
9.332741477E0,-7.424228191E-1,1.711699963E-1,4.490987778E0,4.555157739E0
9.337741477E0,-6.169909239E-1,1.391463280E-1,4.570288658E0,4.613846326E0
9.342741477E0,-3.686738014E-1,5.495595932E-2,4.605957985E0,4.621016067E0
9.347741477E0,-5.870115757E-2,-5.229973793E-2,4.595257759E0,4.595930261E0
9.352741477E0,2.578582764E-1,-1.525118351E-1,4.496818542E0,4.506786855E0
9.357741477E0,5.502012968E-1,-2.432637215E-1,4.350253105E0,4.391651259E0
9.362741477E0,8.045794964E-1,-3.236885071E-1,4.194120407E0,4.282845830E0
9.367741477E0,1.036125660E0,-4.337425232E-1,4.122358322E0,4.272648721E0
9.372741477E0,1.137654543E0,-5.015339851E-1,4.136924744E0,4.319715330E0
9.377741477E0,1.056927204E0,-5.719726086E-1,4.337700844E0,4.501099465E0
9.382741477E0,8.761700988E-1,-6.683325768E-1,4.676237106E0,4.804324713E0
9.387741477E0,6.475344300E-1,-7.993180752E-1,4.983210564E0,5.088280431E0
9.392741477E0,4.141504765E-1,-9.317989349E-1,5.206027031E0,5.304949323E0
9.397741477E0,1.941782236E-1,-1.082813263E0,5.315529823E0,5.428171612E0
9.402741477E0,-7.639050484E-3,-1.245153427E0,5.332110405E0,5.475569996E0
9.407741477E0,-2.443559170E-1,-1.362364650E0,5.244265556E0,5.423842593E0
9.412741477E0,-4.891440272E-1,-1.472512364E0,5.076889038E0,5.308705760E0
9.417741477E0,-6.682810783E-1,-1.561803460E0,4.900393486E0,5.186490718E0
9.422741477E0,-8.740885258E-1,-1.592727423E0,4.666950226E0,5.008116992E0
9.427741477E0,-1.063918591E0,-1.572375178E0,4.365350723E0,4.760312322E0
9.432741477E0,-1.249470234E0,-1.497237921E0,3.961343765E0,4.415330303E0
9.437741477E0,-1.401286840E0,-1.414833784E0,3.464472771E0,3.995989367E0
9.442741477E0,-1.466346025E0,-1.378283143E0,2.982343674E0,3.597806120E0
9.447741477E0,-1.471971273E0,-1.346470594E0,2.471138954E0,3.175879441E0
9.452741477E0,-1.451956391E0,-1.310262799E0,1.966320992E0,2.773334492E0
9.457741477E0,-1.418642759E0,-1.242585182E0,1.495121002E0,2.406647466E0
9.462741477E0,-1.347870827E0,-1.154478312E0,1.026750565E0,2.050315258E0
9.467741477E0,-1.269876242E0,-1.041854382E0,6.256980896E-1,1.757709965E0
9.472741477E0,-1.143416166E0,-9.519251585E-1,2.939929962E-1,1.516573084E0
9.477741477E0,-1.004176378E0,-8.728933334E-1,-1.437854767E-2,1.330608775E0
9.482741477E0,-8.754208684E-1,-7.936608791E-1,-2.818861008E-1,1.214791777E0
9.487741477E0,-7.632402182E-1,-6.792037487E-1,-4.911537170E-1,1.133616045E0
9.492741477E0,-7.046314478E-1,-5.474541187E-1,-6.327772141E-1,1.093900586E0
9.497741477E0,-6.666960120E-1,-4.293246269E-1,-7.778339386E-1,1.110778485E0
9.502741477E0,-6.323500872E-1,-3.325669765E-1,-9.254989624E-1,1.169194490E0
9.507741477E0,-6.030522585E-1,-2.539765835E-1,-1.104473114E0,1.283758930E0
9.512741477E0,-5.726827979E-1,-1.870367527E-1,-1.283121109E0,1.417514767E0
9.517741477E0,-5.628095269E-1,-1.394770145E-1,-1.462158680E0,1.572932423E0
9.522741477E0,-5.317113996E-1,-1.037669182E-1,-1.632018566E0,1.719584015E0
9.527741477E0,-5.127531886E-1,-7.834887505E-2,-1.778484821E0,1.852582694E0
9.532741477E0,-5.006453991E-1,-6.429815292E-2,-1.924913883E0,1.989993348E0
9.537741477E0,-4.817846715E-1,-4.252266884E-2,-2.077531815E0,2.133087689E0
9.542741477E0,-4.671456814E-1,-1.668858528E-2,-2.249307156E0,2.297365073E0
9.547741477E0,-4.499570727E-1,-1.059770584E-3,-2.401438236E0,2.443229030E0
9.552741477E0,-3.965322673E-1,1.249170303E-2,-2.542253494E0,2.573022874E0
9.557741477E0,-3.136861324E-1,2.800559998E-2,-2.636929989E0,2.655669985E0
9.562741477E0,-2.282714546E-1,3.728532791E-2,-2.689238548E0,2.699166913E0
9.567741477E0,-9.427002817E-2,3.154325485E-2,-2.648359299E0,2.650224291E0
9.572741477E0,4.230219126E-2,2.906894684E-2,-2.588747501E0,2.589256284E0
9.577741477E0,1.712161899E-1,2.308559418E-2,-2.568408966E0,2.574212995E0
9.582741477E0,2.878914475E-1,1.772689819E-2,-2.550556183E0,2.566813700E0
9.587741477E0,3.811067045E-1,8.608818054E-3,-2.521665573E0,2.550316391E0
9.592741477E0,4.450104237E-1,-1.674342155E-2,-2.415925026E0,2.456625399E0
9.597741477E0,4.777624309E-1,-4.189777374E-2,-2.301756382E0,2.351190083E0
9.602741477E0,4.862740040E-1,-7.894325256E-2,-2.196969986E0,2.251526496E0
9.607741477E0,4.539198577E-1,-1.357007027E-1,-2.116024971E0,2.168414074E0
9.612741477E0,4.203796387E-1,-1.795997620E-1,-2.064205647E0,2.114218547E0
9.617741477E0,3.759127259E-1,-2.375447750E-1,-2.023803234E0,2.072080459E0
9.622741477E0,3.363237977E-1,-3.107244968E-1,-1.989140034E0,2.041161798E0
9.627741477E0,2.794777453E-1,-3.959052563E-1,-1.949796200E0,2.009117718E0
9.632741477E0,2.165591121E-1,-5.002021790E-1,-1.910732269E0,1.986956938E0
9.637741477E0,1.628319621E-1,-5.925533772E-1,-1.880976200E0,1.978814094E0
9.642741477E0,7.600349188E-2,-6.645183563E-1,-1.842996120E0,1.960611098E0
9.647741477E0,-5.657374859E-3,-7.256674767E-1,-1.806893826E0,1.947175028E0
