"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.280922196E0,-1.387505382E-1,-1.593080997E0,-2.250720501E0,2.760960259E0
6.285922196E0,-8.915157616E-2,-1.528206348E0,-2.199454784E0,2.679732075E0
6.290922196E0,-6.689303368E-2,-1.478179216E0,-2.160563946E0,2.618687656E0
6.295922196E0,-5.972135067E-2,-1.420338392E0,-2.117815495E0,2.550699954E0
6.300922196E0,-6.110224873E-2,-1.356541395E0,-2.066781521E0,2.472958531E0
6.305922196E0,-8.009631187E-2,-1.301479578E0,-2.053918362E0,2.432867680E0
6.310922196E0,-1.070566624E-1,-1.256640434E0,-2.079715729E0,2.432246662E0
6.315922196E0,-1.204323918E-1,-1.234636545E0,-2.112897873E0,2.450136482E0
6.320922196E0,-1.103325263E-1,-1.226621389E0,-2.159515381E0,2.486016890E0
6.325922196E0,-9.943602979E-2,-1.238014698E0,-2.214589119E0,2.539088987E0
6.330922196E0,-9.126337618E-2,-1.258225441E0,-2.269725323E0,2.596750528E0
6.335922196E0,-9.962439537E-2,-1.259640694E0,-2.318935394E0,2.640848549E0
6.340922196E0,-1.243373677E-1,-1.240358591E0,-2.339090347E0,2.650526904E0
6.345922196E0,-1.458930969E-1,-1.199125051E0,-2.313294411E0,2.609696671E0
6.350922196E0,-1.593815088E-1,-1.164158821E0,-2.236576080E0,2.526448256E0
6.355922196E0,-1.518019140E-1,-1.124032021E0,-2.174663067E0,2.452682462E0
6.360922196E0,-1.246570349E-1,-1.083461761E0,-2.114670277E0,2.379340065E0
6.365922196E0,-8.925324678E-2,-1.054494619E0,-2.063088417E0,2.318676101E0
6.370922196E0,-3.370894492E-2,-1.015931845E0,-2.001356125E0,2.244700458E0
6.375922196E0,2.858767286E-2,-9.645113945E-1,-1.905338287E0,2.135746585E0
6.380922196E0,9.889118373E-2,-9.218540192E-1,-1.804183006E0,2.028465089E0
6.385922196E0,1.913144439E-1,-8.869237900E-1,-1.710700989E0,1.936422707E0
6.390922196E0,2.838838696E-1,-8.718380928E-1,-1.642272949E0,1.880891318E0
6.395922196E0,3.826580942E-1,-8.622412682E-1,-1.597700596E0,1.855406806E0
6.400922196E0,4.859111309E-1,-8.931598663E-1,-1.572592735E0,1.872669775E0
6.405922196E0,5.663070679E-1,-9.051303864E-1,-1.579461098E0,1.906478972E0
6.410922196E0,6.118789315E-1,-9.026534557E-1,-1.615291119E0,1.948934192E0
6.415922196E0,6.305495501E-1,-8.782141209E-1,-1.664905548E0,1.985135578E0
6.420922196E0,6.216517687E-1,-8.308598995E-1,-1.753039837E0,2.037137149E0
6.425922196E0,5.692254901E-1,-8.081088066E-1,-1.873019695E0,2.117843309E0
6.430922196E0,5.188002586E-1,-7.702934742E-1,-2.007051945E0,2.211507010E0
6.435922196E0,4.813093543E-1,-7.597477436E-1,-2.143589020E0,2.324618079E0
6.440922196E0,4.450890422E-1,-7.378549576E-1,-2.279137135E0,2.436596042E0
6.445922196E0,4.146322310E-1,-7.047617435E-1,-2.417545795E0,2.552084770E0
6.450922196E0,3.633769751E-1,-6.753134727E-1,-2.536064148E0,2.649474000E0
6.455922196E0,3.068639934E-1,-6.463544369E-1,-2.623391151E0,2.719213251E0
6.460922196E0,2.167389393E-1,-6.138761044E-1,-2.684953213E0,2.762751055E0
6.465922196E0,1.324719340E-1,-5.546822548E-1,-2.713586807E0,2.772863967E0
6.470922196E0,8.259249479E-2,-4.829273224E-1,-2.694283962E0,2.738467891E0
6.475922196E0,6.494811922E-2,-4.320960045E-1,-2.631836891E0,2.667862560E0
6.480922196E0,4.485006258E-2,-3.833436966E-1,-2.514314175E0,2.543764865E0
6.485922196E0,7.494082674E-3,-3.194007874E-1,-2.369317532E0,2.390761090E0
6.490922196E0,-2.756919153E-2,-2.592854500E-1,-2.189364433E0,2.204836871E0
6.495922196E0,-7.559658587E-2,-1.864061356E-1,-1.998806000E0,2.008902067E0
6.500922196E0,-1.511270106E-1,-1.222839355E-1,-1.735175133E0,1.746031350E0
6.505922196E0,-2.303820997E-1,-4.604864120E-2,-1.435599804E0,1.454696940E0
6.510922196E0,-3.005631864E-1,3.542709351E-2,-1.104056358E0,1.144785460E0
6.515922196E0,-3.553701043E-1,1.078205109E-1,-7.341170311E-1,8.227034636E-1
6.520922196E0,-3.768476844E-1,1.779913902E-1,-3.759546280E-1,5.612815644E-1
6.525922196E0,-3.726688623E-1,2.404894829E-1,-2.637481689E-2,4.443117186E-1
6.530922196E0,-3.207020164E-1,2.800135612E-1,3.341960907E-1,5.412433878E-1
6.535922196E0,-2.297587544E-1,3.489108086E-1,6.679191589E-1,7.878095204E-1
6.540922196E0,-1.355324686E-1,4.251933098E-1,9.792270660E-1,1.076124550E0
6.545922196E0,-3.066277504E-2,5.194087029E-1,1.263502121E0,1.366441809E0
6.550922196E0,8.088850975E-2,6.419725418E-1,1.551022530E0,1.680578050E0
6.555922196E0,1.982965171E-1,8.020334244E-1,1.842306137E0,2.019076775E0
6.560922196E0,3.342843354E-1,9.856700897E-1,2.141958237E0,2.381444232E0
6.565922196E0,4.892903268E-1,1.186382771E0,2.396787643E0,2.718731342E0
6.570922196E0,6.919865012E-1,1.340422153E0,2.613656044E0,3.017743326E0
6.575922196E0,9.367023706E-1,1.456449509E0,2.754563332E0,3.253655736E0
6.580922196E0,1.186555743E0,1.523952961E0,2.847193718E0,3.440473692E0
6.585922196E0,1.442681909E0,1.527670383E0,2.904083252E0,3.584523319E0
6.590922196E0,1.679172516E0,1.535623789E0,2.934467316E0,3.713335318E0
6.595922196E0,1.861577749E0,1.573327065E0,2.946833611E0,3.824219933E0
6.600922196E0,1.972099781E0,1.647048712E0,2.950340271E0,3.912346447E0
6.605922196E0,1.997999668E0,1.732314587E0,2.917215347E0,3.937392777E0
6.610922196E0,1.973966122E0,1.785037756E0,2.902597427E0,3.938016489E0
6.615922196E0,1.925894499E0,1.797179937E0,2.920310020E0,3.932827985E0
6.620922196E0,1.849709034E0,1.747668266E0,2.953803062E0,3.898810128E0
6.625922196E0,1.761906624E0,1.624592543E0,3.020225525E0,3.855564563E0
6.630922196E0,1.650704622E0,1.437832117E0,3.100492477E0,3.795423632E0
6.635922196E0,1.537698507E0,1.217528582E0,3.246271133E0,3.792778509E0
6.640922196E0,1.429443121E0,1.000584602E0,3.440039635E0,3.857246410E0
6.645922196E0,1.335492611E0,7.645802498E-1,3.718317032E0,4.024177558E0
6.650922196E0,1.275920987E0,5.412087440E-1,4.009945869E0,4.242705168E0
6.655922196E0,1.226391792E0,3.267629147E-1,4.336758614E0,4.518659768E0
6.660922196E0,1.170334101E0,1.368873119E-1,4.643408775E0,4.790580873E0
6.665922196E0,1.141333699E0,-3.749585152E-2,4.904128075E0,5.035327271E0
6.670922196E0,1.142886400E0,-1.970093250E-1,5.131895065E0,5.261306773E0
6.675922196E0,1.157311440E0,-3.582887650E-1,5.269922256E0,5.407385801E0
6.680922196E0,1.176685333E0,-4.785053730E-1,5.324661255E0,5.474081955E0
6.685922196E0,1.184139252E0,-5.898218155E-1,5.281785965E0,5.444936962E0
6.690922196E0,1.151345730E0,-6.486907005E-1,5.161809921E0,5.328290371E0
6.695922196E0,1.111260056E0,-6.972043514E-1,4.949680328E0,5.120578891E0
6.700922196E0,1.080226660E0,-7.453069687E-1,4.648645401E0,4.830349488E0
6.705922196E0,1.057705522E0,-7.736604214E-1,4.300232887E0,4.495474870E0
6.710922196E0,1.032656074E0,-7.716486454E-1,3.928401947E0,4.134508684E0
6.715922196E0,1.016908646E0,-7.316837311E-1,3.532097816E0,3.747689857E0
6.720922196E0,1.015686631E0,-6.726028919E-1,3.097150803E0,3.328116145E0
6.725922196E0,1.034398198E0,-6.573908329E-1,2.603080750E0,2.877181212E0
6.730922196E0,1.098824739E0,-6.778047085E-1,2.052938461E0,2.425158007E0
6.735922196E0,1.200417757E0,-7.404153347E-1,1.512902260E0,2.068354638E0
6.740922196E0,1.320375323E0,-8.336207867E-1,9.630641937E-1,1.834613652E0
6.745922196E0,1.459740639E0,-9.261682034E-1,3.919782639E-1,1.772646957E0
6.750922196E0,1.613205194E0,-1.003846407E0,-1.401824951E-1,1.905200709E0
6.755922196E0,1.722644091E0,-1.073489189E0,-6.944217682E-1,2.145251336E0
6.760922196E0,1.796519756E0,-1.099167824E0,-1.212636948E0,2.430255441E0
6.765922196E0,1.843588829E0,-1.099271297E0,-1.705039978E0,2.741236670E0
6.770922196E0,1.878728509E0,-1.087184906E0,-2.134284973E0,3.044136031E0
6.775922196E0,1.909461617E0,-1.093199015E0,-2.498596668E0,3.329281163E0
6.780922196E0,1.921272635E0,-1.091072321E0,-2.786401749E0,3.556088027E0
6.785922196E0,1.931279182E0,-1.104512930E0,-3.010215759E0,3.743152015E0
6.790922196E0,1.933875918E0,-1.138197660E0,-3.163593769E0,3.878620311E0
6.795922196E0,1.918087602E0,-1.180563211E0,-3.276129246E0,3.975652447E0
6.800922196E0,1.876470566E0,-1.245998859E0,-3.360505104E0,4.045571591E0
6.805922196E0,1.805904746E0,-1.327034950E0,-3.371902943E0,4.048708827E0
6.810922196E0,1.748236060E0,-1.410182238E0,-3.348897457E0,4.032376154E0
6.815922196E0,1.685050368E0,-1.528849602E0,-3.264976025E0,3.979553278E0
6.820922196E0,1.624670029E0,-1.668102980E0,-3.120192528E0,3.893291880E0
6.825922196E0,1.535057306E0,-1.788452387E0,-2.936388493E0,3.765280900E0
6.830922196E0,1.418636918E0,-1.895375729E0,-2.735221863E0,3.617515514E0
6.835922196E0,1.297738910E0,-1.998886108E0,-2.561223030E0,3.498504732E0
6.840922196E0,1.167592168E0,-2.091322422E0,-2.425758839E0,3.408989130E0
6.845922196E0,1.051483274E0,-2.176330090E0,-2.347310543E0,3.369257562E0
6.850922196E0,9.382715225E-1,-2.256699324E0,-2.347856522E0,3.389022799E0
6.855922196E0,8.377266526E-1,-2.322014332E0,-2.396963120E0,3.440780246E0
6.860922196E0,6.950682402E-1,-2.366934776E0,-2.471396923E0,3.491891013E0
6.865922196E0,5.294983387E-1,-2.368585348E0,-2.588791847E0,3.548578345E0
6.870922196E0,3.519225717E-1,-2.342480183E0,-2.733485222E0,3.617043594E0
6.875922196E0,1.850168705E-1,-2.288472891E0,-2.905482769E0,3.703129695E0
6.880922196E0,1.068156958E-2,-2.195229769E0,-3.065772057E0,3.770690406E0
6.885922196E0,-1.401989460E-1,-2.124930382E0,-3.258892059E0,3.892988868E0
6.890922196E0,-2.749732733E-1,-2.043491840E0,-3.446157455E0,4.015902191E0
6.895922196E0,-3.761797845E-1,-1.957200050E0,-3.623969078E0,4.135854827E0
6.900922196E0,-4.853632748E-1,-1.850786209E0,-3.780200481E0,4.236850573E0
6.905922196E0,-5.785340071E-1,-1.726817608E0,-3.926800728E0,4.328552253E0
6.910922196E0,-6.518676877E-1,-1.594847441E0,-4.029510975E0,4.382399861E0
6.915922196E0,-7.021297812E-1,-1.469488859E0,-4.094653606E0,4.406650870E0
6.920922196E0,-7.387317419E-1,-1.341687202E0,-4.122838020E0,4.398140798E0
6.925922196E0,-7.695788145E-1,-1.222369194E0,-4.143126011E0,4.387702262E0
6.930922196E0,-7.993250489E-1,-1.119983912E0,-4.139035702E0,4.361754353E0
6.935922196E0,-8.055075407E-1,-1.020889521E0,-4.124573708E0,4.324715723E0
6.940922196E0,-7.940777540E-1,-9.195978642E-1,-4.107472897E0,4.283404406E0
6.945922196E0,-8.016099930E-1,-8.161530495E-1,-4.058027267E0,4.216191372E0
6.950922196E0,-8.136645555E-1,-7.152130604E-1,-4.004841328E0,4.148774975E0
6.955922196E0,-7.654725313E-1,-6.319181919E-1,-3.963631630E0,4.086030408E0
6.960922196E0,-4.433529079E-1,-6.315281391E-1,-3.958232880E0,4.032740646E0
6.965922196E0,-6.649257541E-1,-5.032994747E-1,-3.739442825E0,3.831301249E0
6.970922196E0,-9.171923399E-1,-2.757165432E-1,-3.510284424E0,3.638592879E0
6.975922196E0,-1.038681388E0,-8.137488365E-2,-3.461371899E0,3.614771959E0
6.980922196E0,-1.069934368E0,2.254223824E-2,-3.380035400E0,3.545406466E0
6.985922196E0,-9.298271537E-1,5.731534958E-2,-3.255184650E0,3.385866314E0
6.990922196E0,-7.719376683E-1,4.818201065E-2,-3.161181927E0,3.254424749E0
6.995922196E0,-6.743314862E-1,5.286574364E-2,-3.060186863E0,3.134048720E0
7.000922196E0,-6.012444496E-1,9.299898148E-2,-2.960954666E0,3.022812636E0
7.005922196E0,-5.288656354E-1,1.859009266E-1,-2.870828629E0,2.925049577E0
7.010922196E0,-4.816488624E-1,2.940478325E-1,-2.748021126E0,2.805364479E0
7.015922196E0,-4.927857220E-1,4.192574024E-1,-2.582143784E0,2.661969394E0
7.020922196E0,-5.080668926E-1,5.312404633E-1,-2.396490574E0,2.506694131E0
7.025922196E0,-4.988844991E-1,5.943803787E-1,-2.187830925E0,2.321374148E0
7.030922196E0,-4.686901867E-1,6.535544395E-1,-1.924826622E0,2.086087587E0
7.035922196E0,-4.161294997E-1,6.990103722E-1,-1.625947475E0,1.818099132E0
7.040922196E0,-3.599610925E-1,7.191331387E-1,-1.307296276E0,1.534844622E0
7.045922196E0,-2.774006128E-1,7.345929146E-1,-9.684944153E-1,1.246819667E0
7.050922196E0,-1.632237434E-1,7.501001358E-1,-6.044893265E-1,9.770872786E-1
7.055922196E0,-6.150975823E-2,7.625613213E-1,-2.931184769E-1,8.192689793E-1
7.060922196E0,9.735226631E-4,7.991251945E-1,8.823394775E-3,7.991744970E-1
7.065922196E0,5.445328355E-2,8.786456585E-1,3.041648865E-1,9.313966027E-1
7.070922196E0,1.027242243E-1,9.773004055E-1,5.925731659E-1,1.147523989E0
7.075922196E0,1.405903101E-1,1.074547768E0,8.721570969E-1,1.391070286E0
7.080922196E0,1.711729169E-1,1.155593634E0,1.109457016E0,1.611084009E0
7.085922196E0,2.025796175E-1,1.237841368E0,1.320605278E0,1.821342377E0
7.090922196E0,2.414771914E-1,1.301440239E0,1.498847961E0,1.999650755E0
7.095922196E0,2.917883396E-1,1.368182659E0,1.674981117E0,2.182344145E0
7.100922196E0,3.328721523E-1,1.419708490E0,1.849159241E0,2.354945003E0
7.105922196E0,3.901842237E-1,1.466874599E0,2.031641960E0,2.536046899E0
7.110922196E0,4.463035464E-1,1.512488604E0,2.232134819E0,2.732990026E0
7.115922196E0,5.066868067E-1,1.538275003E0,2.490028381E0,2.970397759E0
7.120922196E0,5.624299645E-1,1.572466135E0,2.762165070E0,3.227775253E0
7.125922196E0,6.127193570E-1,1.592722178E0,3.020098686E0,3.468888153E0
7.130922196E0,6.532320976E-1,1.590459585E0,3.278306007E0,3.701832539E0
7.135922196E0,6.549905539E-1,1.618487358E0,3.520497322E0,3.929683874E0
7.140922196E0,5.790873766E-1,1.651811123E0,3.743445396E0,4.132457575E0
7.145922196E0,4.347975254E-1,1.716245651E0,3.974543571E0,4.351039488E0
7.150922196E0,2.423936129E-1,1.811278582E0,4.208575249E0,4.588201215E0
7.155922196E0,1.552736759E-2,1.919334173E0,4.430037498E0,4.827972349E0
7.160922196E0,-2.166944742E-1,2.045989037E0,4.648063660E0,5.083062405E0
7.165922196E0,-4.435349107E-1,2.170607328E0,4.871160507E0,5.351304895E0
7.170922196E0,-6.362982988E-1,2.286231518E0,5.091072083E0,5.617004987E0
7.175922196E0,-7.812912464E-1,2.395349503E0,5.256114006E0,5.828794875E0
7.180922196E0,-8.427793980E-1,2.450404167E0,5.395446777E0,5.985449325E0
7.185922196E0,-8.679203987E-1,2.492582798E0,5.526065826E0,6.124023052E0
7.190922196E0,-8.663612008E-1,2.553307533E0,5.578777313E0,6.196185714E0
7.195922196E0,-8.517605066E-1,2.629224777E0,5.567183495E0,6.215452594E0
7.200922196E0,-8.250656724E-1,2.698273659E0,5.525863647E0,6.204561479E0
7.205922196E0,-7.683253288E-1,2.741347790E0,5.486204147E0,6.180918011E0
7.210922196E0,-7.036941648E-1,2.731595993E0,5.479928970E0,6.163312719E0
7.215922196E0,-6.318967938E-1,2.688940048E0,5.490646362E0,6.146290720E0
7.220922196E0,-5.814336538E-1,2.603518963E0,5.532227516E0,6.141817107E0
7.225922196E0,-5.569001436E-1,2.487053394E0,5.623070717E0,6.173693922E0
7.230922196E0,-5.566612482E-1,2.311043739E0,5.778659821E0,6.248496158E0
7.235922196E0,-5.794727206E-1,2.080234766E0,6.024583817E0,6.399904334E0
7.240922196E0,-5.951724052E-1,1.773938417E0,6.290559769E0,6.562943692E0
7.245922196E0,-5.864669681E-1,1.438125849E0,6.554508209E0,6.736002325E0
7.250922196E0,-5.761638880E-1,1.102480650E0,6.839511871E0,6.951715691E0
7.255922196E0,-5.887465477E-1,7.751168013E-1,7.123232841E0,7.189427979E0
7.260922196E0,-6.573159695E-1,4.744713306E-1,7.374909401E0,7.419331237E0
7.265922196E0,-7.568642497E-1,2.364920378E-1,7.556177139E0,7.597669704E0
7.270922196E0,-8.764282465E-1,2.782118320E-2,7.608017921E0,7.658383458E0
7.275922196E0,-1.017301798E0,-1.382915974E-1,7.506445885E0,7.576328750E0
7.280922196E0,-1.186160922E0,-2.828215361E-1,7.252559662E0,7.354358395E0
7.285922196E0,-1.362353563E0,-3.835371733E-1,6.840914726E0,6.985787163E0
7.290922196E0,-1.541478157E0,-4.444518089E-1,6.304459572E0,6.505374917E0
7.295922196E0,-1.699927330E0,-4.912142754E-1,5.667703629E0,5.937500216E0
7.300922196E0,-1.807586670E0,-5.453586578E-1,4.923218727E0,5.272842523E0
7.305922196E0,-1.849909306E0,-6.191717386E-1,4.104956627E0,4.544910009E0
7.310922196E0,-1.852450490E0,-6.772227287E-1,3.260459900E0,3.810617037E0
7.315922196E0,-1.829454064E0,-7.017084360E-1,2.417007446E0,3.111466198E0
7.320922196E0,-1.800230265E0,-6.636756659E-1,1.618897438E0,2.510403017E0
7.325922196E0,-1.773540497E0,-5.958862305E-1,8.642063141E-1,2.060916992E0
7.330922196E0,-1.744436741E0,-5.134546757E-1,1.557722092E-1,1.825091841E0
7.335922196E0,-1.672815204E0,-4.078714848E-1,-4.636440277E-1,1.783153285E0
7.340922196E0,-1.614486098E0,-2.894904613E-1,-1.022172928E0,1.932668514E0
7.345922196E0,-1.564029455E0,-1.730089188E-1,-1.450720787E0,2.140259569E0
7.350922196E0,-1.502511024E0,-7.616543770E-2,-1.774050713E0,2.326068891E0
7.355922196E0,-1.428531885E0,-7.725477219E-3,-1.977206230E0,2.439284220E0
7.360922196E0,-1.337194085E0,3.000855446E-2,-2.091733932E0,2.482808768E0
7.365922196E0,-1.233379364E0,3.704452515E-2,-2.073666573E0,2.413025074E0
7.370922196E0,-1.125792861E0,1.998662949E-3,-1.963923931E0,2.263716141E0
7.375922196E0,-1.016128540E0,-6.164503098E-2,-1.762894154E0,2.035709487E0
7.380922196E0,-9.261451960E-1,-1.520802975E-1,-1.511825562E0,1.779463366E0
7.385922196E0,-8.466154337E-1,-2.832493782E-1,-1.212904930E0,1.506029971E0
7.390922196E0,-7.393802404E-1,-4.753801823E-1,-9.244174957E-1,1.275624225E0
7.395922196E0,-6.212592125E-1,-6.754996777E-1,-6.456031799E-1,1.122081231E0
7.400922196E0,-5.297417045E-1,-8.976862431E-1,-3.831262589E-1,1.110519065E0
7.405922196E0,-4.540878534E-1,-1.096031427E0,-1.424217224E-1,1.194891048E0
7.410922196E0,-4.110730290E-1,-1.248502851E0,2.121067047E-2,1.314606517E0
7.415922196E0,-4.202576876E-1,-1.399653196E0,1.195802689E-1,1.466269087E0
7.420922196E0,-4.520107508E-1,-1.543238997E0,1.544351578E-1,1.615472234E0
7.425922196E0,-4.990030229E-1,-1.669233084E0,1.137561798E-1,1.745933439E0
7.430922196E0,-5.674954653E-1,-1.762890458E0,1.018524170E-2,1.852009074E0
7.435922196E0,-6.632199287E-1,-1.846609235E0,-1.618537903E-1,1.968761791E0
7.440922196E0,-7.637284994E-1,-1.898989558E0,-3.674812317E-1,2.079539617E0
7.445922196E0,-8.785183430E-1,-1.931504369E0,-6.128072739E-1,2.208627710E0
7.450922196E0,-9.804517031E-1,-1.961923003E0,-8.737058640E-1,2.360887407E0
7.455922196E0,-1.067797422E0,-1.982005000E0,-1.144121170E0,2.525380844E0
7.460922196E0,-1.127874970E0,-1.993258119E0,-1.395617008E0,2.681963219E0
7.465922196E0,-1.155436158E0,-1.987440467E0,-1.625143051E0,2.815322763E0
7.470922196E0,-1.167166114E0,-1.967755914E0,-1.832199097E0,2.931090856E0
7.475922196E0,-1.143911839E0,-1.940685749E0,-2.019028664E0,3.025106976E0
7.480922196E0,-1.087665081E0,-1.910450697E0,-2.180080891E0,3.096060381E0
7.485922196E0,-1.017907858E0,-1.895385742E0,-2.261819363E0,3.121610217E0
7.490922196E0,-9.204459190E-1,-1.865063190E0,-2.329284191E0,3.122698551E0
7.495922196E0,-8.006970882E-1,-1.857116342E0,-2.366119385E0,3.112638411E0
7.500922196E0,-6.838807464E-1,-1.844321609E0,-2.370401859E0,3.080262983E0
7.505922196E0,-5.419102311E-1,-1.841215611E0,-2.368261337E0,3.048344368E0
7.510922196E0,-4.128198922E-1,-1.862287760E0,-2.359600544E0,3.034180399E0
7.515922196E0,-2.796559632E-1,-1.876961112E0,-2.351295948E0,3.021553096E0
7.520922196E0,-1.489990503E-1,-1.915191650E0,-2.358767033E0,3.042029206E0
7.525922196E0,-5.205878988E-2,-1.932304978E0,-2.381072521E0,3.066923377E0
7.530922196E0,1.543426886E-2,-1.928603768E0,-2.392800331E0,3.073311591E0
7.535922196E0,6.935045868E-2,-1.929271102E0,-2.425678730E0,3.100131251E0
7.540922196E0,7.746656984E-2,-1.926669478E0,-2.451545238E0,3.118995095E0
7.545922196E0,7.047607750E-2,-1.928408861E0,-2.493651390E0,3.153097662E0
7.550922196E0,5.163379014E-2,-1.914679170E0,-2.552509308E0,3.191232699E0
7.555922196E0,2.596847713E-2,-1.911784053E0,-2.602902412E0,3.229658433E0
7.560922196E0,2.900381386E-2,-1.904527545E0,-2.663949966E0,3.274858137E0
7.565922196E0,1.822391152E-2,-1.909440994E0,-2.719798565E0,3.323191426E0
7.570922196E0,2.283698320E-2,-1.930106997E0,-2.778495789E0,3.383175047E0
7.575922196E0,3.971131146E-2,-1.957490087E0,-2.826020718E0,3.437984515E0
7.580922196E0,5.220745504E-2,-1.971757054E0,-2.881284237E0,3.491754624E0
7.585922196E0,7.854843140E-2,-1.984074831E0,-2.940166950E0,3.547859141E0
7.590922196E0,1.172349602E-1,-2.007268429E0,-3.010109425E0,3.619893552E0
7.595922196E0,1.736012697E-1,-2.027425289E0,-3.084067822E0,3.694870097E0
7.600922196E0,2.198463231E-1,-2.044687986E0,-3.162628174E0,3.772439308E0
7.605922196E0,2.408579439E-1,-2.043776035E0,-3.230879307E0,3.830615372E0
7.610922196E0,2.438240945E-1,-2.036108494E0,-3.310377598E0,3.894070856E0
7.615922196E0,2.495164871E-1,-2.016391754E0,-3.386314869E0,3.949078700E0
7.620922196E0,2.380309701E-1,-1.977667093E0,-3.448240280E0,3.982233909E0
7.625922196E0,2.459069192E-1,-1.954760075E0,-3.483120918E0,4.001710696E0
7.630922196E0,2.547203600E-1,-1.936263084E0,-3.490818024E0,3.999975958E0
7.635922196E0,2.750348151E-1,-1.930831194E0,-3.503987789E0,4.010197461E0
7.640922196E0,2.792435884E-1,-1.894732237E0,-3.499460697E0,3.989262138E0
7.645922196E0,2.808371782E-1,-1.867182016E0,-3.499249935E0,3.976177601E0
7.650922196E0,2.835924625E-1,-1.827476263E0,-3.502115726E0,3.960417748E0
7.655922196E0,2.911368012E-1,-1.779252768E0,-3.515972614E0,3.951273778E0
7.660922196E0,3.025641739E-1,-1.746232271E0,-3.537777901E0,3.956860460E0
7.665922196E0,3.210648000E-1,-1.704633713E0,-3.565668583E0,3.965205057E0
7.670922196E0,3.487344980E-1,-1.666379452E0,-3.604361057E0,3.986208080E0
7.675922196E0,3.726389408E-1,-1.626448154E0,-3.616089344E0,3.982498653E0
7.680922196E0,3.811433911E-1,-1.562108994E0,-3.620044231E0,3.961082558E0
7.685922196E0,3.821429610E-1,-1.474030018E0,-3.625267982E0,3.932094312E0
7.690922196E0,3.943431377E-1,-1.390232086E0,-3.590889454E0,3.870754298E0
7.695922196E0,4.183548391E-1,-1.337399721E0,-3.551124096E0,3.817609347E0
7.700922196E0,4.592722356E-1,-1.318213701E0,-3.521043777E0,3.787659915E0
7.705922196E0,4.919036031E-1,-1.301301241E0,-3.452554226E0,3.722295630E0
7.710922196E0,4.844847918E-1,-1.289330959E0,-3.359072208E0,3.630491143E0
7.715922196E0,4.224976599E-1,-1.267177820E0,-3.209056854E0,3.475958831E0
7.720922196E0,3.109664917E-1,-1.216638088E0,-2.986478806E0,3.239747529E0
7.725922196E0,1.719936877E-1,-1.146596432E0,-2.697113991E0,2.935760393E0
7.730922196E0,3.174206614E-2,-1.085269928E0,-2.348051071E0,2.586921376E0
7.735922196E0,-8.209483325E-2,-1.037530899E0,-1.973855495E0,2.231437977E0
7.740922196E0,-1.503788233E-1,-1.008726597E0,-1.599637508E0,1.897098652E0
7.745922196E0,-2.288509756E-1,-9.887332916E-1,-1.200641632E0,1.572102611E0
7.750922196E0,-3.362213969E-1,-9.321978092E-1,-7.644281387E-1,1.251554219E0
7.755922196E0,-4.521606565E-1,-8.325164318E-1,-2.852010727E-1,9.893798666E-1
7.760922196E0,-5.631299615E-1,-7.065153122E-1,1.989345551E-1,9.251238820E-1
7.765922196E0,-6.317875981E-1,-5.728516579E-1,6.666831970E-1,1.082488372E0
7.770922196E0,-6.144133806E-1,-4.584145546E-1,1.059187889E0,1.307488696E0
7.775922196E0,-5.042703152E-1,-3.921370506E-1,1.362031937E0,1.504390579E0
7.780922196E0,-2.940157950E-1,-3.694276810E-1,1.574562073E0,1.643827187E0
7.785922196E0,-1.783764735E-2,-3.611376286E-1,1.698762894E0,1.736817186E0
7.790922196E0,2.614004910E-1,-3.064510822E-1,1.776411057E0,1.821504522E0
7.795922196E0,4.943289161E-1,-1.783978939E-1,1.862119675E0,1.934858281E0
7.800922196E0,6.678935289E-1,3.182458878E-2,1.955459595E0,2.066619655E0
7.805922196E0,7.959169745E-1,2.554945946E-1,2.042157173E0,2.206618961E0
7.810922196E0,9.239113331E-1,4.585881233E-1,2.128481865E0,2.365237888E0
7.815922196E0,1.037921667E0,6.396985054E-1,2.240451813E0,2.550709684E0
7.820922196E0,1.110066772E0,7.901527882E-1,2.385169029E0,2.746929370E0
7.825922196E0,1.166812420E0,9.164454937E-1,2.494194031E0,2.902124641E0
7.830922196E0,1.236340642E0,9.883193970E-1,2.636195183E0,3.074872104E0
7.835922196E0,1.359209538E0,9.807660580E-1,2.832955360E0,3.291654402E0
7.840922196E0,1.516207099E0,8.591899872E-1,3.091534615E0,3.548898093E0
7.845922196E0,1.680558443E0,6.589219570E-1,3.381217957E0,3.832895732E0
7.850922196E0,1.782294035E0,4.403095245E-1,3.698330879E0,4.128933978E0
7.855922196E0,1.816127062E0,2.820391655E-1,4.075135231E0,4.470412816E0
7.860922196E0,1.811403513E0,1.811401844E-1,4.535033226E0,4.886769978E0
7.865922196E0,1.782146931E0,1.130301952E-1,5.029167175E0,5.336791731E0
7.870922196E0,1.740784407E0,5.804562569E-2,5.550140381E0,5.817023113E0
7.875922196E0,1.706586123E0,-5.696773529E-3,6.089554787E0,6.324171578E0
7.880922196E0,1.688389778E0,-6.097888947E-2,6.623707771E0,6.835779627E0
7.885922196E0,1.679495096E0,-1.095376015E-1,7.111312866E0,7.307767987E0
7.890922196E0,1.677943468E0,-1.935313940E-1,7.457900047E0,7.646778524E0
